time_index,winddirection_10m_0
2018-07-25 04:00:00+00:00,340.53
2018-07-25 05:00:00+00:00,340.97
2018-07-25 06:00:00+00:00,348.54
2018-07-25 07:00:00+00:00,342.74
2018-07-25 08:00:00+00:00,336.83
2018-07-25 09:00:00+00:00,336.58
2018-07-25 10:00:00+00:00,339.23
2018-07-25 11:00:00+00:00,337.81
2018-07-25 12:00:00+00:00,329.1
2018-07-25 13:00:00+00:00,323.11
2018-07-25 14:00:00+00:00,320.76
2018-07-25 15:00:00+00:00,315.87
2018-07-25 16:00:00+00:00,315.61
2018-07-25 17:00:00+00:00,334.59
2018-07-25 18:00:00+00:00,344.11
2018-07-25 19:00:00+00:00,343.66
2018-07-25 20:00:00+00:00,343.28
2018-07-25 21:00:00+00:00,345.6
2018-07-25 22:00:00+00:00,346.06
2018-07-25 23:00:00+00:00,346.38
2018-07-26 00:00:00+00:00,347.56
2018-07-26 01:00:00+00:00,348.16
2018-07-26 02:00:00+00:00,348.78
2018-07-26 03:00:00+00:00,349.44
2018-07-26 04:00:00+00:00,352.67
2018-07-26 05:00:00+00:00,351.42
2018-07-26 06:00:00+00:00,347.98
2018-07-26 07:00:00+00:00,347.08
2018-07-26 08:00:00+00:00,349.35
2018-07-26 09:00:00+00:00,348.01
2018-07-26 10:00:00+00:00,349.27
2018-07-26 11:00:00+00:00,350.87
2018-07-26 12:00:00+00:00,351.24
2018-07-26 13:00:00+00:00,350.43
2018-07-26 14:00:00+00:00,349.91
2018-07-26 15:00:00+00:00,355.71
2018-07-26 16:00:00+00:00,357.1
2018-07-26 17:00:00+00:00,350.92
2018-07-26 18:00:00+00:00,346.1
2018-07-26 19:00:00+00:00,342.31
2018-07-26 20:00:00+00:00,342.12
2018-07-26 21:00:00+00:00,342.81
2018-07-26 22:00:00+00:00,344.47
2018-07-26 23:00:00+00:00,345.12
2018-07-27 00:00:00+00:00,342.04
2018-07-27 01:00:00+00:00,335.47
2018-07-27 02:00:00+00:00,337.94
2018-07-27 03:00:00+00:00,342.03
2018-07-27 04:00:00+00:00,348.85
2018-07-27 05:00:00+00:00,346.04
2018-07-27 06:00:00+00:00,346.91
2018-07-27 07:00:00+00:00,344.87
2018-07-27 08:00:00+00:00,343.54
2018-07-27 09:00:00+00:00,345.55
2018-07-27 10:00:00+00:00,343.33
2018-07-27 11:00:00+00:00,346.06
2018-07-27 12:00:00+00:00,347.62
2018-07-27 13:00:00+00:00,348.41
2018-07-27 14:00:00+00:00,350.22
2018-07-27 15:00:00+00:00,353.89
2018-07-27 16:00:00+00:00,352.17
2018-07-27 17:00:00+00:00,348.74
2018-07-27 18:00:00+00:00,348.95
2018-07-27 19:00:00+00:00,350.12
2018-07-27 20:00:00+00:00,349.33
2018-07-27 21:00:00+00:00,346.41
2018-07-27 22:00:00+00:00,347.57
2018-07-27 23:00:00+00:00,352.49
2018-07-28 00:00:00+00:00,353.99
2018-07-28 01:00:00+00:00,350.31
2018-07-28 02:00:00+00:00,350.23
2018-07-28 03:00:00+00:00,352.79
2018-07-28 04:00:00+00:00,356.86
2018-07-28 05:00:00+00:00,357.84
2018-07-28 06:00:00+00:00,354.15
2018-07-28 07:00:00+00:00,2.39
2018-07-28 08:00:00+00:00,0.28
2018-07-28 09:00:00+00:00,354.14
2018-07-28 10:00:00+00:00,349.74
2018-07-28 11:00:00+00:00,351.25
2018-07-28 12:00:00+00:00,359.62
2018-07-28 13:00:00+00:00,0.73
2018-07-28 14:00:00+00:00,1.46
2018-07-28 15:00:00+00:00,6.23
2018-07-28 16:00:00+00:00,4.21
2018-07-28 17:00:00+00:00,5.58
2018-07-28 18:00:00+00:00,358.45
2018-07-28 19:00:00+00:00,355.47
2018-07-28 20:00:00+00:00,351.51
2018-07-28 21:00:00+00:00,347.39
2018-07-28 22:00:00+00:00,343.18
2018-07-28 23:00:00+00:00,342.37
2018-07-29 00:00:00+00:00,344.15
2018-07-29 01:00:00+00:00,340.91
2018-07-29 02:00:00+00:00,348.1
2018-07-29 03:00:00+00:00,352.35
2018-07-29 04:00:00+00:00,352.15
2018-07-29 05:00:00+00:00,352.9
2018-07-29 06:00:00+00:00,357.63
2018-07-29 07:00:00+00:00,357.3
2018-07-29 08:00:00+00:00,3.01
2018-07-29 09:00:00+00:00,349.29
2018-07-29 10:00:00+00:00,351.62
2018-07-29 11:00:00+00:00,352.01
2018-07-29 12:00:00+00:00,357.24
2018-07-29 13:00:00+00:00,356.94
2018-07-29 14:00:00+00:00,359.85
2018-07-29 15:00:00+00:00,357.06
2018-07-29 16:00:00+00:00,352.35
2018-07-29 17:00:00+00:00,344.46
2018-07-29 18:00:00+00:00,346.12
2018-07-29 19:00:00+00:00,346.09
2018-07-29 20:00:00+00:00,346.82
2018-07-29 21:00:00+00:00,349.07
2018-07-29 22:00:00+00:00,345.74
2018-07-29 23:00:00+00:00,345.53
2018-07-30 00:00:00+00:00,346.95
2018-07-30 01:00:00+00:00,346.05
2018-07-30 02:00:00+00:00,353.95
2018-07-30 03:00:00+00:00,354.78
2018-07-30 04:00:00+00:00,354.82
2018-07-30 05:00:00+00:00,356.9
2018-07-30 06:00:00+00:00,3.08
2018-07-30 07:00:00+00:00,356.43
2018-07-30 08:00:00+00:00,359.73
2018-07-30 09:00:00+00:00,356.85
2018-07-30 10:00:00+00:00,0.38
2018-07-30 11:00:00+00:00,4.03
2018-07-30 12:00:00+00:00,5.91
2018-07-30 13:00:00+00:00,359.83
2018-07-30 14:00:00+00:00,356.81
2018-07-30 15:00:00+00:00,1.08
2018-07-30 16:00:00+00:00,5.13
2018-07-30 17:00:00+00:00,357.46
2018-07-30 18:00:00+00:00,354.97
2018-07-30 19:00:00+00:00,352.91
2018-07-30 20:00:00+00:00,353.27
2018-07-30 21:00:00+00:00,346.23
2018-07-30 22:00:00+00:00,350.38
2018-07-30 23:00:00+00:00,350.97
2018-07-31 00:00:00+00:00,346.18
2018-07-31 01:00:00+00:00,345.94
2018-07-31 02:00:00+00:00,352.08
2018-07-31 03:00:00+00:00,352.69
2018-07-31 04:00:00+00:00,353.78
2018-07-31 05:00:00+00:00,356.18
2018-07-31 06:00:00+00:00,1.05
2018-07-31 07:00:00+00:00,1.71
2018-07-31 08:00:00+00:00,65.12
2018-07-31 09:00:00+00:00,292.56
2018-07-31 10:00:00+00:00,350.37
2018-07-31 11:00:00+00:00,81.21
2018-07-31 12:00:00+00:00,356.83
2018-07-31 13:00:00+00:00,357.85
2018-07-31 14:00:00+00:00,255.06
2018-07-31 15:00:00+00:00,247.87
2018-07-31 16:00:00+00:00,239.96
2018-07-31 17:00:00+00:00,354.35
2018-07-31 18:00:00+00:00,346.84
2018-07-31 19:00:00+00:00,348.11
2018-07-31 20:00:00+00:00,348.2
2018-07-31 21:00:00+00:00,350.45
2018-07-31 22:00:00+00:00,348.77
2018-07-31 23:00:00+00:00,350.97
2018-08-01 00:00:00+00:00,353.45
2018-08-01 01:00:00+00:00,186.53
2018-08-01 02:00:00+00:00,354.18
2018-08-01 03:00:00+00:00,349.63
2018-08-01 04:00:00+00:00,346.92
2018-08-01 05:00:00+00:00,351.12
2018-08-01 06:00:00+00:00,351.89
2018-08-01 07:00:00+00:00,350.6
2018-08-01 08:00:00+00:00,353.1
2018-08-01 09:00:00+00:00,353.05
2018-08-01 10:00:00+00:00,353.54
2018-08-01 11:00:00+00:00,352.48
2018-08-01 12:00:00+00:00,355.8
2018-08-01 13:00:00+00:00,356.85
2018-08-01 14:00:00+00:00,74.74
2018-08-01 15:00:00+00:00,358.17
2018-08-01 16:00:00+00:00,355.73
2018-08-01 17:00:00+00:00,352.44
2018-08-01 18:00:00+00:00,349.04
2018-08-01 19:00:00+00:00,348.77
2018-08-01 20:00:00+00:00,350.64
2018-08-01 21:00:00+00:00,349.66
2018-08-01 22:00:00+00:00,348.39
2018-08-01 23:00:00+00:00,346.87
2018-08-02 00:00:00+00:00,344.83
2018-08-02 01:00:00+00:00,345.46
2018-08-02 02:00:00+00:00,346.79
2018-08-02 03:00:00+00:00,352.05
2018-08-02 04:00:00+00:00,352.23
2018-08-02 05:00:00+00:00,352.67
2018-08-02 06:00:00+00:00,358.15
2018-08-02 07:00:00+00:00,9.72
2018-08-02 08:00:00+00:00,355.78
2018-08-02 09:00:00+00:00,354.11
2018-08-02 10:00:00+00:00,356.04
2018-08-02 11:00:00+00:00,355.41
2018-08-02 12:00:00+00:00,353.59
2018-08-02 13:00:00+00:00,356.27
2018-08-02 14:00:00+00:00,354.3
2018-08-02 15:00:00+00:00,354.3
2018-08-02 16:00:00+00:00,350.35
2018-08-02 17:00:00+00:00,348.38
2018-08-02 18:00:00+00:00,350.12
2018-08-02 19:00:00+00:00,347.52
2018-08-02 20:00:00+00:00,347.36
2018-08-02 21:00:00+00:00,344.47
2018-08-02 22:00:00+00:00,343.9
2018-08-02 23:00:00+00:00,344.14
2018-08-03 00:00:00+00:00,349.16
2018-08-03 01:00:00+00:00,351.73
2018-08-03 02:00:00+00:00,355.06
2018-08-03 03:00:00+00:00,2.5
2018-08-03 04:00:00+00:00,3.05
2018-08-03 05:00:00+00:00,355.97
2018-08-03 06:00:00+00:00,349.63
2018-08-03 07:00:00+00:00,348.84
2018-08-03 08:00:00+00:00,348.74
2018-08-03 09:00:00+00:00,350.78
2018-08-03 10:00:00+00:00,352.97
2018-08-03 11:00:00+00:00,355.38
2018-08-03 12:00:00+00:00,353.02
2018-08-03 13:00:00+00:00,352.83
2018-08-03 14:00:00+00:00,359.31
2018-08-03 15:00:00+00:00,0.44
2018-08-03 16:00:00+00:00,354.61
2018-08-03 17:00:00+00:00,351.25
2018-08-03 18:00:00+00:00,353.13
2018-08-03 19:00:00+00:00,352.4
2018-08-03 20:00:00+00:00,348.04
2018-08-03 21:00:00+00:00,348.07
2018-08-03 22:00:00+00:00,352.11
2018-08-03 23:00:00+00:00,357.06
2018-08-04 00:00:00+00:00,357.2
2018-08-04 01:00:00+00:00,354.03
2018-08-04 02:00:00+00:00,356.07
2018-08-04 03:00:00+00:00,351.3
2018-08-04 04:00:00+00:00,354.06
2018-08-04 05:00:00+00:00,351.2
2018-08-04 06:00:00+00:00,345.53
2018-08-04 07:00:00+00:00,344.45
2018-08-04 08:00:00+00:00,343.31
2018-08-04 09:00:00+00:00,340.42
2018-08-04 10:00:00+00:00,340.12
2018-08-04 11:00:00+00:00,345.09
2018-08-04 12:00:00+00:00,352.36
2018-08-04 13:00:00+00:00,353.01
2018-08-04 14:00:00+00:00,348.93
2018-08-04 15:00:00+00:00,350.04
2018-08-04 16:00:00+00:00,352.39
2018-08-04 17:00:00+00:00,355.71
2018-08-04 18:00:00+00:00,4.53
2018-08-04 19:00:00+00:00,1.48
2018-08-04 20:00:00+00:00,357.43
2018-08-04 21:00:00+00:00,358.93
2018-08-04 22:00:00+00:00,359.1
2018-08-04 23:00:00+00:00,3.2
2018-08-05 00:00:00+00:00,28.28
2018-08-05 01:00:00+00:00,15.13
2018-08-05 02:00:00+00:00,19.61
2018-08-05 03:00:00+00:00,23.6
2018-08-05 04:00:00+00:00,10.55
2018-08-05 05:00:00+00:00,2.72
2018-08-05 06:00:00+00:00,2.86
2018-08-05 07:00:00+00:00,7.15
2018-08-05 08:00:00+00:00,22.06
2018-08-05 09:00:00+00:00,23.64
2018-08-05 10:00:00+00:00,14.99
2018-08-05 11:00:00+00:00,11.29
2018-08-05 12:00:00+00:00,349.08
2018-08-05 13:00:00+00:00,338.59
2018-08-05 14:00:00+00:00,338.27
2018-08-05 15:00:00+00:00,329.16
2018-08-05 16:00:00+00:00,339.73
2018-08-05 17:00:00+00:00,340.26
2018-08-05 18:00:00+00:00,15.25
2018-08-05 19:00:00+00:00,27.71
2018-08-05 20:00:00+00:00,21.44
2018-08-05 21:00:00+00:00,359.47
2018-08-05 22:00:00+00:00,338.38
2018-08-05 23:00:00+00:00,341.61
2018-08-06 00:00:00+00:00,339.3
2018-08-06 01:00:00+00:00,4.45
2018-08-06 02:00:00+00:00,19.57
2018-08-06 03:00:00+00:00,356.96
2018-08-06 04:00:00+00:00,342.58
2018-08-06 05:00:00+00:00,340.91
2018-08-06 06:00:00+00:00,5.38
2018-08-06 07:00:00+00:00,13.33
2018-08-06 08:00:00+00:00,5.34
2018-08-06 09:00:00+00:00,358.12
2018-08-06 10:00:00+00:00,356.59
2018-08-06 11:00:00+00:00,7.21
2018-08-06 12:00:00+00:00,15.54
2018-08-06 13:00:00+00:00,15.18
2018-08-06 14:00:00+00:00,20.14
2018-08-06 15:00:00+00:00,20.18
2018-08-06 16:00:00+00:00,21.06
2018-08-06 17:00:00+00:00,1.88
2018-08-06 18:00:00+00:00,355.37
2018-08-06 19:00:00+00:00,358.89
2018-08-06 20:00:00+00:00,0.81
2018-08-06 21:00:00+00:00,2.87
2018-08-06 22:00:00+00:00,354.12
2018-08-06 23:00:00+00:00,349.04
2018-08-07 00:00:00+00:00,347.85
2018-08-07 01:00:00+00:00,356.75
2018-08-07 02:00:00+00:00,359.3
2018-08-07 03:00:00+00:00,3.08
2018-08-07 04:00:00+00:00,2.87
2018-08-07 05:00:00+00:00,359.82
2018-08-07 06:00:00+00:00,356.93
2018-08-07 07:00:00+00:00,3.35
2018-08-07 08:00:00+00:00,5.78
2018-08-07 09:00:00+00:00,357.33
2018-08-07 10:00:00+00:00,357.93
2018-08-07 11:00:00+00:00,359.77
2018-08-07 12:00:00+00:00,356.74
2018-08-07 13:00:00+00:00,353.87
2018-08-07 14:00:00+00:00,351.94
2018-08-07 15:00:00+00:00,349.76
2018-08-07 16:00:00+00:00,346.6
2018-08-07 17:00:00+00:00,346.21
2018-08-07 18:00:00+00:00,347.69
2018-08-07 19:00:00+00:00,350.54
2018-08-07 20:00:00+00:00,352.03
2018-08-07 21:00:00+00:00,348.82
2018-08-07 22:00:00+00:00,344.8
2018-08-07 23:00:00+00:00,344.57
2018-08-08 00:00:00+00:00,345.12
2018-08-08 01:00:00+00:00,349.96
2018-08-08 02:00:00+00:00,356.87
2018-08-08 03:00:00+00:00,359.15
2018-08-08 04:00:00+00:00,3.52
2018-08-08 05:00:00+00:00,2.22
2018-08-08 06:00:00+00:00,4.41
2018-08-08 07:00:00+00:00,2.1
2018-08-08 08:00:00+00:00,3.28
2018-08-08 09:00:00+00:00,359.56
2018-08-08 10:00:00+00:00,355.9
2018-08-08 11:00:00+00:00,358.02
2018-08-08 12:00:00+00:00,3.42
2018-08-08 13:00:00+00:00,346.19
2018-08-08 14:00:00+00:00,333.9
2018-08-08 15:00:00+00:00,336.68
2018-08-08 16:00:00+00:00,347.52
2018-08-08 17:00:00+00:00,355.84
2018-08-08 18:00:00+00:00,348.2
2018-08-08 19:00:00+00:00,344.27
2018-08-08 20:00:00+00:00,345.44
2018-08-08 21:00:00+00:00,349.21
2018-08-08 22:00:00+00:00,353.2
2018-08-08 23:00:00+00:00,356.04
2018-08-09 00:00:00+00:00,359.51
2018-08-09 01:00:00+00:00,1.26
2018-08-09 02:00:00+00:00,7.76
2018-08-09 03:00:00+00:00,3.91
2018-08-09 04:00:00+00:00,1.23
2018-08-09 05:00:00+00:00,354.52
2018-08-09 06:00:00+00:00,350.86
2018-08-09 07:00:00+00:00,351.53
2018-08-09 08:00:00+00:00,359.06
2018-08-09 09:00:00+00:00,11.22
2018-08-09 10:00:00+00:00,8.2
2018-08-09 11:00:00+00:00,9.9
2018-08-09 12:00:00+00:00,8.87
2018-08-09 13:00:00+00:00,4.73
2018-08-09 14:00:00+00:00,9.77
2018-08-09 15:00:00+00:00,5.42
2018-08-09 16:00:00+00:00,357.99
2018-08-09 17:00:00+00:00,358.41
2018-08-09 18:00:00+00:00,354.78
2018-08-09 19:00:00+00:00,349.6
2018-08-09 20:00:00+00:00,354.98
2018-08-09 21:00:00+00:00,356.2
2018-08-09 22:00:00+00:00,359.37
2018-08-09 23:00:00+00:00,357.01
2018-08-10 00:00:00+00:00,1.75
2018-08-10 01:00:00+00:00,3.97
2018-08-10 02:00:00+00:00,5.91
2018-08-10 03:00:00+00:00,5.82
2018-08-10 04:00:00+00:00,5.05
2018-08-10 05:00:00+00:00,338.44
2018-08-10 06:00:00+00:00,333.86
2018-08-10 07:00:00+00:00,351.99
2018-08-10 08:00:00+00:00,0.96
2018-08-10 09:00:00+00:00,351.51
2018-08-10 10:00:00+00:00,351.21
2018-08-10 11:00:00+00:00,358.09
2018-08-10 12:00:00+00:00,25.27
2018-08-10 13:00:00+00:00,41.14
2018-08-10 14:00:00+00:00,29.75
2018-08-10 15:00:00+00:00,42.08
2018-08-10 16:00:00+00:00,30.06
2018-08-10 17:00:00+00:00,11.27
2018-08-10 18:00:00+00:00,357.64
2018-08-10 19:00:00+00:00,1.99
2018-08-10 20:00:00+00:00,359.34
2018-08-10 21:00:00+00:00,350.69
2018-08-10 22:00:00+00:00,338.64
2018-08-10 23:00:00+00:00,344.6
2018-08-11 00:00:00+00:00,344.85
2018-08-11 01:00:00+00:00,342.11
2018-08-11 02:00:00+00:00,337.3
2018-08-11 03:00:00+00:00,350.1
2018-08-11 04:00:00+00:00,357.44
2018-08-11 05:00:00+00:00,1.14
2018-08-11 06:00:00+00:00,38.88
2018-08-11 07:00:00+00:00,62.28
2018-08-11 08:00:00+00:00,42.63
2018-08-11 09:00:00+00:00,16.43
2018-08-11 10:00:00+00:00,7.82
2018-08-11 11:00:00+00:00,10.31
2018-08-11 12:00:00+00:00,20.33
2018-08-11 13:00:00+00:00,23.07
2018-08-11 14:00:00+00:00,22.67
2018-08-11 15:00:00+00:00,20.58
2018-08-11 16:00:00+00:00,23.19
2018-08-11 17:00:00+00:00,9.22
2018-08-11 18:00:00+00:00,353.68
2018-08-11 19:00:00+00:00,346.13
2018-08-11 20:00:00+00:00,343.98
2018-08-11 21:00:00+00:00,349.39
2018-08-11 22:00:00+00:00,353.42
2018-08-11 23:00:00+00:00,353.13
2018-08-12 00:00:00+00:00,358.1
2018-08-12 01:00:00+00:00,1.38
2018-08-12 02:00:00+00:00,4.86
2018-08-12 03:00:00+00:00,9.64
2018-08-12 04:00:00+00:00,4.58
2018-08-12 05:00:00+00:00,2.62
2018-08-12 06:00:00+00:00,0.34
2018-08-12 07:00:00+00:00,357.74
2018-08-12 08:00:00+00:00,356.04
2018-08-12 09:00:00+00:00,356.14
2018-08-12 10:00:00+00:00,358.86
2018-08-12 11:00:00+00:00,355.15
2018-08-12 12:00:00+00:00,352.84
2018-08-12 13:00:00+00:00,356.17
2018-08-12 14:00:00+00:00,357.25
2018-08-12 15:00:00+00:00,354.05
2018-08-12 16:00:00+00:00,355.14
2018-08-12 17:00:00+00:00,353.24
2018-08-12 18:00:00+00:00,350.5
2018-08-12 19:00:00+00:00,349.17
2018-08-12 20:00:00+00:00,347.72
2018-08-12 21:00:00+00:00,347.07
2018-08-12 22:00:00+00:00,345.82
2018-08-12 23:00:00+00:00,344.49
2018-08-13 00:00:00+00:00,346.1
2018-08-13 01:00:00+00:00,347.0
2018-08-13 02:00:00+00:00,347.96
2018-08-13 03:00:00+00:00,349.54
2018-08-13 04:00:00+00:00,347.99
2018-08-13 05:00:00+00:00,344.32
2018-08-13 06:00:00+00:00,341.22
2018-08-13 07:00:00+00:00,345.14
2018-08-13 08:00:00+00:00,348.66
2018-08-13 09:00:00+00:00,347.85
2018-08-13 10:00:00+00:00,350.13
2018-08-13 11:00:00+00:00,347.72
2018-08-13 12:00:00+00:00,347.45
2018-08-13 13:00:00+00:00,345.86
2018-08-13 14:00:00+00:00,348.07
2018-08-13 15:00:00+00:00,349.11
2018-08-13 16:00:00+00:00,344.38
2018-08-13 17:00:00+00:00,340.28
2018-08-13 18:00:00+00:00,339.3
2018-08-13 19:00:00+00:00,340.62
2018-08-13 20:00:00+00:00,341.44
2018-08-13 21:00:00+00:00,342.66
2018-08-13 22:00:00+00:00,344.61
2018-08-13 23:00:00+00:00,345.44
2018-08-14 00:00:00+00:00,348.13
2018-08-14 01:00:00+00:00,349.07
2018-08-14 02:00:00+00:00,350.83
2018-08-14 03:00:00+00:00,354.59
2018-08-14 04:00:00+00:00,354.01
2018-08-14 05:00:00+00:00,349.6
2018-08-14 06:00:00+00:00,353.38
2018-08-14 07:00:00+00:00,350.63
2018-08-14 08:00:00+00:00,348.87
2018-08-14 09:00:00+00:00,349.88
2018-08-14 10:00:00+00:00,345.29
2018-08-14 11:00:00+00:00,328.19
2018-08-14 12:00:00+00:00,340.62
2018-08-14 13:00:00+00:00,340.97
2018-08-14 14:00:00+00:00,328.13
2018-08-14 15:00:00+00:00,301.55
2018-08-14 16:00:00+00:00,281.51
2018-08-14 17:00:00+00:00,278.53
2018-08-14 18:00:00+00:00,272.33
2018-08-14 19:00:00+00:00,286.8
2018-08-14 20:00:00+00:00,266.43
2018-08-14 21:00:00+00:00,275.46
2018-08-14 22:00:00+00:00,299.27
2018-08-14 23:00:00+00:00,306.79
2018-08-15 00:00:00+00:00,316.28
2018-08-15 01:00:00+00:00,315.51
2018-08-15 02:00:00+00:00,324.09
2018-08-15 03:00:00+00:00,350.09
2018-08-15 04:00:00+00:00,3.17
2018-08-15 05:00:00+00:00,33.65
2018-08-15 06:00:00+00:00,322.34
2018-08-15 07:00:00+00:00,343.98
2018-08-15 08:00:00+00:00,331.42
2018-08-15 09:00:00+00:00,330.62
2018-08-15 10:00:00+00:00,318.92
2018-08-15 11:00:00+00:00,337.93
2018-08-15 12:00:00+00:00,337.04
2018-08-15 13:00:00+00:00,338.65
2018-08-15 14:00:00+00:00,338.8
2018-08-15 15:00:00+00:00,352.45
2018-08-15 16:00:00+00:00,348.43
2018-08-15 17:00:00+00:00,346.82
2018-08-15 18:00:00+00:00,7.63
2018-08-15 19:00:00+00:00,11.06
2018-08-15 20:00:00+00:00,340.59
2018-08-15 21:00:00+00:00,334.11
2018-08-15 22:00:00+00:00,317.92
2018-08-15 23:00:00+00:00,332.88
2018-08-16 00:00:00+00:00,359.71
2018-08-16 01:00:00+00:00,310.76
2018-08-16 02:00:00+00:00,339.67
2018-08-16 03:00:00+00:00,343.59
2018-08-16 04:00:00+00:00,7.95
2018-08-16 05:00:00+00:00,12.21
2018-08-16 06:00:00+00:00,350.78
2018-08-16 07:00:00+00:00,1.86
2018-08-16 08:00:00+00:00,346.51
2018-08-16 09:00:00+00:00,352.74
2018-08-16 10:00:00+00:00,2.87
2018-08-16 11:00:00+00:00,10.59
2018-08-16 12:00:00+00:00,6.52
2018-08-16 13:00:00+00:00,356.7
2018-08-16 14:00:00+00:00,352.88
2018-08-16 15:00:00+00:00,6.96
2018-08-16 16:00:00+00:00,349.92
2018-08-16 17:00:00+00:00,357.02
2018-08-16 18:00:00+00:00,351.3
2018-08-16 19:00:00+00:00,345.69
2018-08-16 20:00:00+00:00,345.35
2018-08-16 21:00:00+00:00,343.37
2018-08-16 22:00:00+00:00,343.49
2018-08-16 23:00:00+00:00,344.58
2018-08-17 00:00:00+00:00,346.78
2018-08-17 01:00:00+00:00,348.58
2018-08-17 02:00:00+00:00,348.83
2018-08-17 03:00:00+00:00,353.38
2018-08-17 04:00:00+00:00,355.09
2018-08-17 05:00:00+00:00,354.18
2018-08-17 06:00:00+00:00,351.77
2018-08-17 07:00:00+00:00,351.49
2018-08-17 08:00:00+00:00,345.94
2018-08-17 09:00:00+00:00,342.8
2018-08-17 10:00:00+00:00,1.72
2018-08-17 11:00:00+00:00,11.24
2018-08-17 12:00:00+00:00,0.9
2018-08-17 13:00:00+00:00,0.76
2018-08-17 14:00:00+00:00,354.08
2018-08-17 15:00:00+00:00,357.59
2018-08-17 16:00:00+00:00,8.96
2018-08-17 17:00:00+00:00,24.06
2018-08-17 18:00:00+00:00,354.33
2018-08-17 19:00:00+00:00,342.0
2018-08-17 20:00:00+00:00,349.6
2018-08-17 21:00:00+00:00,2.78
2018-08-17 22:00:00+00:00,359.3
2018-08-17 23:00:00+00:00,341.51
2018-08-18 00:00:00+00:00,341.85
2018-08-18 01:00:00+00:00,342.83
2018-08-18 02:00:00+00:00,346.61
2018-08-18 03:00:00+00:00,348.35
2018-08-18 04:00:00+00:00,350.96
2018-08-18 05:00:00+00:00,352.73
2018-08-18 06:00:00+00:00,356.9
2018-08-18 07:00:00+00:00,358.35
2018-08-18 08:00:00+00:00,355.4
2018-08-18 09:00:00+00:00,353.64
2018-08-18 10:00:00+00:00,352.98
2018-08-18 11:00:00+00:00,349.95
2018-08-18 12:00:00+00:00,350.18
2018-08-18 13:00:00+00:00,352.96
2018-08-18 14:00:00+00:00,358.03
2018-08-18 15:00:00+00:00,352.87
2018-08-18 16:00:00+00:00,348.43
2018-08-18 17:00:00+00:00,348.75
2018-08-18 18:00:00+00:00,350.6
2018-08-18 19:00:00+00:00,352.85
2018-08-18 20:00:00+00:00,349.61
2018-08-18 21:00:00+00:00,349.51
2018-08-18 22:00:00+00:00,350.58
2018-08-18 23:00:00+00:00,349.38
2018-08-19 00:00:00+00:00,349.43
2018-08-19 01:00:00+00:00,349.47
2018-08-19 02:00:00+00:00,352.47
2018-08-19 03:00:00+00:00,355.15
2018-08-19 04:00:00+00:00,354.9
2018-08-19 05:00:00+00:00,351.48
2018-08-19 06:00:00+00:00,346.97
2018-08-19 07:00:00+00:00,343.44
2018-08-19 08:00:00+00:00,345.94
2018-08-19 09:00:00+00:00,347.23
2018-08-19 10:00:00+00:00,350.33
2018-08-19 11:00:00+00:00,356.36
2018-08-19 12:00:00+00:00,358.35
2018-08-19 13:00:00+00:00,354.06
2018-08-19 14:00:00+00:00,355.6
2018-08-19 15:00:00+00:00,357.51
2018-08-19 16:00:00+00:00,353.69
2018-08-19 17:00:00+00:00,355.0
2018-08-19 18:00:00+00:00,355.05
2018-08-19 19:00:00+00:00,349.83
2018-08-19 20:00:00+00:00,348.86
2018-08-19 21:00:00+00:00,350.51
2018-08-19 22:00:00+00:00,352.46
2018-08-19 23:00:00+00:00,354.35
2018-08-20 00:00:00+00:00,354.76
2018-08-20 01:00:00+00:00,357.45
2018-08-20 02:00:00+00:00,356.71
2018-08-20 03:00:00+00:00,353.62
2018-08-20 04:00:00+00:00,352.91
2018-08-20 05:00:00+00:00,351.05
2018-08-20 06:00:00+00:00,353.27
2018-08-20 07:00:00+00:00,357.41
2018-08-20 08:00:00+00:00,357.42
2018-08-20 09:00:00+00:00,354.71
2018-08-20 10:00:00+00:00,356.59
2018-08-20 11:00:00+00:00,356.09
2018-08-20 12:00:00+00:00,354.05
2018-08-20 13:00:00+00:00,352.02
2018-08-20 14:00:00+00:00,354.05
2018-08-20 15:00:00+00:00,355.35
2018-08-20 16:00:00+00:00,353.88
2018-08-20 17:00:00+00:00,351.86
2018-08-20 18:00:00+00:00,351.53
2018-08-20 19:00:00+00:00,351.34
2018-08-20 20:00:00+00:00,347.49
2018-08-20 21:00:00+00:00,343.46
2018-08-20 22:00:00+00:00,339.89
2018-08-20 23:00:00+00:00,337.97
2018-08-21 00:00:00+00:00,337.94
2018-08-21 01:00:00+00:00,336.21
2018-08-21 02:00:00+00:00,336.26
2018-08-21 03:00:00+00:00,340.5
2018-08-21 04:00:00+00:00,340.0
2018-08-21 05:00:00+00:00,333.26
2018-08-21 06:00:00+00:00,329.68
2018-08-21 07:00:00+00:00,328.9
2018-08-21 08:00:00+00:00,324.26
2018-08-21 09:00:00+00:00,322.74
2018-08-21 10:00:00+00:00,323.65
2018-08-21 11:00:00+00:00,330.37
2018-08-21 12:00:00+00:00,342.31
2018-08-21 13:00:00+00:00,346.21
2018-08-21 14:00:00+00:00,346.2
2018-08-21 15:00:00+00:00,346.37
2018-08-21 16:00:00+00:00,343.28
2018-08-21 17:00:00+00:00,328.28
2018-08-21 18:00:00+00:00,311.57
2018-08-21 19:00:00+00:00,273.84
2018-08-21 20:00:00+00:00,252.48
2018-08-21 21:00:00+00:00,242.2
